video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=vMfmxwRv8qs&pp=ygUNdHJhdmVsIEV1cm9wZQ%3D%3D,/@HappytoWander,Happy to Wander (Travel Tips & Inspo),"101 EUROPE TRAVEL TIPS & MUST-KNOWS FOR FIRST TIMERS | Scams, Tourist Traps, What Not to Do & More!",409K,2 years,"Visiting Europe for the first time? Make sure you watch this video. If you're looking for Europe travel tips and must-knows, this ...",2026-01-17 02:30:48.472341
/watch?v=WrkdF6IPQDc&pp=ygUNdHJhdmVsIEV1cm9wZQ%3D%3D,/@EpicExplorationsTVEN,EpicExplorationsTV EN,50 Most Beautiful Villages and Small Towns in Europe | 4K Travel Guide & Hidden Gems,2.3M,1 year,"Discover the hidden charm and breathtaking beauty of The 50 Most Beautiful Villages and Small Towns in Europe, an exclusive ...",2026-01-17 02:30:48.474827
/watch?v=7glld8yO3Xo&pp=ygUNdHJhdmVsIEV1cm9wZQ%3D%3D,/@RickStevesEuropeOfficial,Rick Steves' Europe,Rick Steves Iceland,2M,11 months,"Rick Steves' Europe Travel Guide © 2024 | This one-hour special begins in Reykjavík, with endearing sights and thermal pools, ...",2026-01-17 02:30:48.476481
/watch?v=WP316ABiTt0&pp=ygUNdHJhdmVsIEV1cm9wZQ%3D%3D,/@RickStevesEuropeOfficial,Rick Steves' Europe,Italy's Riviera: Cinque Terre,6.6M,10 years,"Rick Steves' Europe Travel Guide © 2014 | Exploring Italy's most remote and romantic stretch of Riviera, we visit five tiny port ...",2026-01-17 02:30:48.478684
/watch?v=vVVTDwxJBWU&pp=ygUNdHJhdmVsIEV1cm9wZQ%3D%3D,/@RickStevesEuropeOfficial,Rick Steves' Europe,Rick Steves' European Christmas,3.8M,5 years,"Rick Steves' Europe Travel Guide © 2005 | Join Rick Steves for a colorful, musical celebration of Christmas across Europe.",2026-01-17 02:30:48.481990
/watch?v=hnBCfnOYeNo&pp=ygUNdHJhdmVsIEV1cm9wZQ%3D%3D,/@sleepycharliee,Sleepy Charlie,Traveling Europe Alone With Absolutely No Plan,66K,3 weeks,After 60 days alone in Europe I still have trouble wrapping my head around it all. I got to go see some of the most beautiful ...,2026-01-17 02:30:48.485584
/shorts/_Rx8OF8WLh8,/@lukepatricktravelstories,Luke Patrick: Travel Stories,European destinations,15M,8 months,"Agree or disagree? Here's some advice for first time Europe visitors. My fellow Europeans, do you agree or disagree with this list?",2026-01-17 02:30:48.489055
/shorts/1LkkxGZomPU,/@Holiday.Info.Finder,Holiday Videos,Best places to visit in Europe,810K,2 years,travel #viral #abroad #holiday #europe #shorts.,2026-01-17 02:30:55.566722
/shorts/1gsMRoAtttM,/@TripOfficial,Trip.com,2 Week Rail Trip Itinerary in Europe🚇,112K,2 years,Cr:@FilippoBellisola @ruyakilinc IG@alexandratravellover@Catherine Livieratou IG@gmarcod91 IG@giorgioteti @bodiek ...,2026-01-17 02:30:55.568070
/watch?v=wH1KRudNbQw&pp=ygUNdHJhdmVsIEV1cm9wZQ%3D%3D,/@awaytogether,Away Together w/ Nik and Allie,"Cheap Europe Travel Secrets So Good, It Feels Like Cheating",112K,1 year,"15 Smart, Money-Saving Europe Travel Tips—and what to avoid. This video is packed with advice to help you save time, money, ...",2026-01-17 02:30:55.570031
/watch?v=LOzRJGNgfuE&pp=ygUNdHJhdmVsIEV1cm9wZQ%3D%3D,/@noahanderson14,Noah Anderson,What does it ACTUALLY Cost? (Backpacking Europe on a Budget),125K,1 year,Join me as I break down exactly how much money I spent on my 10-week European Backpacking trip. I'll also share tips to help ...,2026-01-17 02:30:55.571876
/watch?v=11ZAeE6p_-8&pp=ygUNdHJhdmVsIEV1cm9wZQ%3D%3D,/@Priceoftravel,Price of Travel,The 11 BEST European Travel Itineraries (and How to Plan Them),14K,5 months,11 Classic Europe Itinerary Ideas (Perfect for First-Time Travelers & Dreamers Alike!) Planning a trip to Europe and not sure ...,2026-01-17 02:30:55.573758
